Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT,Location,Home Elo,Away Elo,Home Win,Away Win,Point Differential,Elo Win,Rank Win
4.0,21.0,2004,"Sat. Sept. 18, 2004",26,Colorado State,16,19,Minnesota,34,0.0,,1500.0,1500.0,0.0,1.0,18,0.0,1.0
4.0,21.0,2004,"Sat. Sept. 18, 2004",26,Brigham Young,10,1,Southern California,42,0.0,,1500.0,1500.0,0.0,1.0,32,0.0,1.0
4.0,21.0,2004,"Sat. Sept. 18, 2004",22,Arizona State,44,26,Iowa,7,0.0,,1500.0,1500.0,1.0,0.0,37,0.0,1.0
4.0,21.0,2004,"Sat. Sept. 18, 2004",26,Idaho,8,26,Washington State,49,0.0,,1500.0,1500.0,0.0,1.0,41,0.0,0.5
5.0,22.0,2004,"Thurs. Sept. 23, 2004",26,Kent State,19,26,Akron,24,0.0,,1500.0,1500.0,0.0,1.0,5,0.0,0.5
5.0,22.0,2004,"Thurs. Sept. 23, 2004",26,Houston,13,26,Miami ,38,0.0,,1500.0,1500.0,0.0,1.0,25,0.0,0.5
5.0,22.0,2004,"Fri. Sept. 24, 2004",26,Northern Illinois,34,26,Bowling Green,17,0.0,,1500.0,1500.0,1.0,0.0,17,0.0,0.5
5.0,22.0,2004,"Fri. Sept. 24, 2004",23,Boise State,28,26,Brigham Young,27,0.0,,1500.0,1500.0,1.0,0.0,1,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",16,Florida,20,26,Kentucky,3,0.0,,1500.0,1500.0,1.0,0.0,17,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Duke,21,24,Maryland,55,0.0,,1500.0,1500.0,0.0,1.0,34,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Illinois,30,15,Purdue,38,0.0,,1500.0,1500.0,0.0,1.0,8,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Wake Forest,17,26,Boston College,14,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Virginia Tech,16,26,North Carolina State,17,0.0,,1500.0,1500.0,0.0,1.0,1,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Connecticut,40,26,Army,3,0.0,,1500.0,1500.0,1.0,0.0,37,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Indiana,20,26,Michigan State,30,0.0,,1500.0,1500.0,0.0,1.0,10,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",13,LSU,51,26,Mississippi State,0,0.0,,1500.0,1500.0,1.0,0.0,51,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Pittsburgh,41,26,Furman,38,1.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,North Carolina,0,22,Louisville,34,0.0,,1500.0,1500.0,0.0,1.0,34,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Navy,29,26,Vanderbilt,26,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",8,Auburn,33,26,The Citadel,3,0.0,,1500.0,1500.0,1.0,0.0,30,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",14,Utah,49,26,Air Force,35,0.0,,1500.0,1500.0,1.0,0.0,14,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Colorado State,39,26,Montana State,14,0.0,,1500.0,1500.0,1.0,0.0,25,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Wyoming,37,26,Mississippi,32,0.0,,1500.0,1500.0,1.0,0.0,5,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",12,Virginia,31,26,Syracuse,10,0.0,,1500.0,1500.0,1.0,0.0,21,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",19,Michigan,30,26,Iowa,17,0.0,,1500.0,1500.0,1.0,0.0,13,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",9,Florida State,41,26,Clemson,22,0.0,,1500.0,1500.0,1.0,0.0,19,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Arkansas,27,26,Alabama,10,0.0,,1500.0,1500.0,1.0,0.0,17,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Oregon,48,26,Idaho,10,0.0,,1500.0,1500.0,1.0,0.0,38,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Notre Dame,38,26,Washington,3,0.0,,1500.0,1500.0,1.0,0.0,35,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Kansas,30,26,Texas Tech,31,0.0,,1500.0,1500.0,0.0,1.0,1,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Arizona,19,26,Washington State,20,0.0,,1500.0,1500.0,0.0,1.0,1,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",6,West Virginia,45,26,James Madison,10,0.0,,1500.0,1500.0,1.0,0.0,35,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",20,Wisconsin,16,26,Penn State,3,0.0,,1500.0,1500.0,1.0,0.0,13,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Eastern Michigan,28,26,Eastern Illinois,31,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Stanford,28,1,Southern California,31,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",5,Texas,35,26,Rice,13,0.0,,1500.0,1500.0,1.0,0.0,22,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,South Carolina,17,26,Troy,7,0.0,,1500.0,1500.0,1.0,0.0,10,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Tulsa,49,26,Southwest Missouri State,7,0.0,,1500.0,1500.0,1.0,0.0,42,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Toledo,45,26,Temple,17,0.0,,1500.0,1500.0,1.0,0.0,28,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",10,Tennessee,42,26,Louisiana Tech,17,0.0,,1500.0,1500.0,1.0,0.0,25,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Baylor,37,26,North Texas,14,0.0,,1500.0,1500.0,1.0,0.0,23,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Texas Christian,44,26,South Florida,45,1.0,,1500.0,1500.0,0.0,1.0,1,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,La.-Lafayette,24,26,Middle Tennessee,17,0.0,,1500.0,1500.0,1.0,0.0,7,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Ohio,34,26,Buffalo,0,0.0,,1500.0,1500.0,1.0,0.0,34,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,East Carolina,19,26,Cincinnati,24,0.0,,1500.0,1500.0,0.0,1.0,5,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,UAB,35,26,Memphis,28,0.0,,1500.0,1500.0,1.0,0.0,7,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Louisiana-Monroe,21,26,Arkansas State,28,0.0,,1500.0,1500.0,0.0,1.0,7,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,New Mexico State,3,26,New Mexico,38,0.0,,1500.0,1500.0,0.0,1.0,35,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Tulane,14,26,Southern Mississippi,32,0.0,,1500.0,1500.0,0.0,1.0,18,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Southern Methodist,36,26,San Jose State,13,0.0,,1500.0,1500.0,1.0,0.0,23,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,Ball State,41,26,Western Michigan,14,0.0,,1500.0,1500.0,1.0,0.0,27,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,San Diego State,27,26,Nevada,10,0.0,,1500.0,1500.0,1.0,0.0,17,0.0,0.5
5.0,22.0,2004,"Sat. Sept. 25, 2004",18,Minnesota,43,26,Northwestern,17,0.0,,1500.0,1500.0,1.0,0.0,26,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",21,Arizona State,27,26,Oregon State,14,0.0,,1500.0,1500.0,1.0,0.0,13,0.0,1.0
5.0,22.0,2004,"Sat. Sept. 25, 2004",26,UNLV,21,26,Utah State,31,0.0,,1500.0,1500.0,0.0,1.0,10,0.0,0.5
6.0,23.0,2004,"Wed. Sept. 29, 2004",26,Marshall,33,26,Miami ,25,0.0,,1500.0,1500.0,1.0,0.0,8,0.0,0.5
6.0,23.0,2004,"Thurs. Sept. 30, 2004",26,Connecticut,29,26,Pittsburgh,17,0.0,,1500.0,1500.0,1.0,0.0,12,0.0,0.5
6.0,23.0,2004,"Thurs. Sept. 30, 2004",26,Air Force,21,26,Navy,24,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
6.0,23.0,2004,"Fri. Oct. 1, 2004",26,New Mexico,7,14,Utah,28,0.0,,1500.0,1500.0,0.0,1.0,21,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Virginia Tech,19,6,West Virginia,13,0.0,,1500.0,1500.0,1.0,0.0,6,0.0,0.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",9,Florida State,38,26,North Carolina,16,0.0,,1500.0,1500.0,1.0,0.0,22,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",16,Florida,45,26,Arkansas,30,0.0,,1500.0,1500.0,1.0,0.0,15,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Syracuse,41,26,Rutgers,31,0.0,,1500.0,1500.0,1.0,0.0,10,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,North Carolina State,27,26,Wake Forest,21,1.0,,1500.0,1500.0,1.0,0.0,6,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Iowa,38,26,Michigan State,16,0.0,,1500.0,1500.0,1.0,0.0,22,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",5,Texas,44,26,Baylor,14,0.0,,1500.0,1500.0,1.0,0.0,30,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",2,Oklahoma,28,26,Texas Tech,13,0.0,,1500.0,1500.0,1.0,0.0,15,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Boston College,29,26,Massachusetts,7,0.0,,1500.0,1500.0,1.0,0.0,22,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Central Michigan,24,26,Kent State,21,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Army,17,26,Texas Christian,21,0.0,,1500.0,1500.0,0.0,1.0,4,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",20,Wisconsin,24,26,Illinois,7,0.0,,1500.0,1500.0,1.0,0.0,17,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",25,Oklahoma State,36,26,Iowa State,7,0.0,,1500.0,1500.0,1.0,0.0,29,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Duke,28,26,The Citadel,10,0.0,,1500.0,1500.0,1.0,0.0,18,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Temple,16,26,Bowling Green,70,0.0,,1500.0,1500.0,0.0,1.0,54,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Mississippi,28,26,Arkansas State,21,0.0,,1500.0,1500.0,1.0,0.0,7,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Eastern Michigan,41,26,Idaho,45,0.0,,1500.0,1500.0,0.0,1.0,4,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Memphis,41,26,Houston,14,0.0,,1500.0,1500.0,1.0,0.0,27,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Notre Dame,16,15,Purdue,41,0.0,,1500.0,1500.0,0.0,1.0,25,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",22,Louisville,59,26,East Carolina,7,0.0,,1500.0,1500.0,1.0,0.0,52,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Wyoming,31,26,Louisiana-Monroe,10,0.0,,1500.0,1500.0,1.0,0.0,21,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Indiana,14,19,Michigan,35,0.0,,1500.0,1500.0,0.0,1.0,21,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Georgia Tech,3,26,Miami ,27,0.0,,1500.0,1500.0,0.0,1.0,24,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",3,Georgia,45,13,LSU,16,0.0,,1500.0,1500.0,1.0,0.0,29,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Missouri,17,26,Colorado,9,0.0,,1500.0,1500.0,1.0,0.0,8,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Troy,49,26,Utah State,21,0.0,,1500.0,1500.0,1.0,0.0,28,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Oregon State,7,10,California,49,0.0,,1500.0,1500.0,0.0,1.0,42,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Northern Illinois,49,26,Akron,19,0.0,,1500.0,1500.0,1.0,0.0,30,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Stanford,27,26,Washington,13,0.0,,1500.0,1500.0,1.0,0.0,14,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Alabama,3,26,South Carolina,20,0.0,,1500.0,1500.0,0.0,1.0,17,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Florida International,34,26,La.-Lafayette,43,0.0,,1500.0,1500.0,0.0,1.0,9,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Buffalo,48,26,Central Florida,20,0.0,,1500.0,1500.0,1.0,0.0,28,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Louisiana Tech,28,17,Fresno State,21,0.0,,1500.0,1500.0,1.0,0.0,7,0.0,0.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,UCLA,33,26,San Diego State,10,0.0,,1500.0,1500.0,1.0,0.0,23,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Texas A&M,42,26,Kansas State,30,0.0,,1500.0,1500.0,1.0,0.0,12,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Nebraska,14,26,Kansas,8,0.0,,1500.0,1500.0,1.0,0.0,6,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Kentucky,16,26,Ohio,28,0.0,,1500.0,1500.0,0.0,1.0,12,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Vanderbilt,31,26,Mississippi State,13,0.0,,1500.0,1500.0,1.0,0.0,18,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Toledo,52,26,Ball State,14,0.0,,1500.0,1500.0,1.0,0.0,38,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,South Florida,20,26,Southern Mississippi,27,0.0,,1500.0,1500.0,0.0,1.0,7,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,North Texas,27,26,Middle Tennessee,21,0.0,,1500.0,1500.0,1.0,0.0,6,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Cincinnati,27,26,UAB,30,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",10,Tennessee,10,8,Auburn,34,0.0,,1500.0,1500.0,0.0,1.0,24,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",18,Minnesota,16,26,Penn State,7,0.0,,1500.0,1500.0,1.0,0.0,9,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",23,Boise State,38,26,Southern Methodist,20,0.0,,1500.0,1500.0,1.0,0.0,18,0.0,1.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Northwestern,33,7,Ohio State,27,1.0,,1500.0,1500.0,1.0,0.0,6,0.0,0.0
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Texas-El Paso,45,26,New Mexico State,0,0.0,,1500.0,1500.0,1.0,0.0,45,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,San Jose State,70,26,Rice,63,0.0,,1500.0,1500.0,1.0,0.0,7,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,UNLV,48,26,Nevada,13,0.0,,1500.0,1500.0,1.0,0.0,35,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Colorado State,21,26,Brigham Young,31,0.0,,1500.0,1500.0,0.0,1.0,10,0.0,0.5
6.0,23.0,2004,"Sat. Oct. 2, 2004",26,Oregon,13,21,Arizona State,28,0.0,,1500.0,1500.0,0.0,1.0,15,0.0,1.0
6.0,23.0,2004,"Sun. Oct. 3, 2004",26,Hawaii,44,26,Tulsa,16,0.0,,1500.0,1500.0,1.0,0.0,28,0.0,0.5
7.0,24.0,2004,"Thurs. Oct. 7, 2004",24,Southern Mississippi,35,26,Houston,29,1.0,,1500.0,1500.0,1.0,0.0,6,0.0,1.0
7.0,24.0,2004,"Thurs. Oct. 7, 2004",6,Virginia,30,26,Clemson,10,0.0,,1500.0,1500.0,1.0,0.0,20,0.0,1.0
7.0,24.0,2004,"Fri. Oct. 8, 2004",26,Brigham Young,20,26,UNLV,24,0.0,,1500.0,1500.0,0.0,1.0,4,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",2,Oklahoma,12,9,Texas,0,0.0,,1500.0,1500.0,1.0,0.0,12,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",14,Michigan,27,19,Minnesota,24,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Wake Forest,10,26,Virginia Tech,17,0.0,,1500.0,1500.0,0.0,1.0,7,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Temple,22,26,Pittsburgh,27,0.0,,1500.0,1500.0,0.0,1.0,5,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Northwestern,31,26,Indiana,24,1.0,,1500.0,1500.0,1.0,0.0,7,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Michigan State,38,26,Illinois,25,0.0,,1500.0,1500.0,1.0,0.0,13,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Kentucky,17,26,Alabama,45,0.0,,1500.0,1500.0,0.0,1.0,28,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,South Carolina,28,26,Mississippi,31,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Ohio,13,26,Marshall,16,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Central Michigan,14,26,Bowling Green,38,0.0,,1500.0,1500.0,0.0,1.0,24,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Army,48,26,Cincinnati,29,0.0,,1500.0,1500.0,1.0,0.0,19,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Miami ,47,26,Kent State,27,0.0,,1500.0,1500.0,1.0,0.0,20,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,East Carolina,27,26,Tulane,25,0.0,,1500.0,1500.0,1.0,0.0,2,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Notre Dame,23,26,Stanford,15,0.0,,1500.0,1500.0,1.0,0.0,8,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Mississippi State,13,26,UAB,27,0.0,,1500.0,1500.0,0.0,1.0,14,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Wyoming,20,26,San Diego State,10,0.0,,1500.0,1500.0,1.0,0.0,10,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Middle Tennessee,45,26,Arkansas State,17,0.0,,1500.0,1500.0,1.0,0.0,28,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",1,Southern California,23,8,California,17,0.0,,1500.0,1500.0,1.0,0.0,6,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",25,Ohio State,13,10,Wisconsin,24,0.0,,1500.0,1500.0,0.0,1.0,11,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Maryland,7,26,Georgia Tech,20,0.0,,1500.0,1500.0,0.0,1.0,13,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",12,Georgia,14,13,Tennessee,19,0.0,,1500.0,1500.0,0.0,1.0,5,0.0,0.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Colorado,14,16,Oklahoma State,42,0.0,,1500.0,1500.0,0.0,1.0,28,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",4,Auburn,52,26,Louisiana Tech,7,0.0,,1500.0,1500.0,1.0,0.0,45,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Washington,21,26,San Jose State,6,0.0,,1500.0,1500.0,1.0,0.0,15,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Ball State,24,26,Eastern Michigan,31,0.0,,1500.0,1500.0,0.0,1.0,7,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Penn State,13,5,Purdue,20,0.0,,1500.0,1500.0,0.0,1.0,7,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Washington State,38,26,Oregon,41,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Idaho,14,26,Louisiana-Monroe,16,0.0,,1500.0,1500.0,0.0,1.0,2,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,North Carolina,30,26,North Carolina State,24,0.0,,1500.0,1500.0,1.0,0.0,6,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Central Florida,28,26,Northern Illinois,30,0.0,,1500.0,1500.0,0.0,1.0,2,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Akron,44,26,Buffalo,21,0.0,,1500.0,1500.0,1.0,0.0,23,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Air Force,28,26,New Mexico,23,0.0,,1500.0,1500.0,1.0,0.0,5,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,UCLA,37,26,Arizona,17,0.0,,1500.0,1500.0,1.0,0.0,20,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Syracuse,13,7,Florida State,17,0.0,,1500.0,1500.0,0.0,1.0,4,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Texas Tech,70,26,Nebraska,10,0.0,,1500.0,1500.0,1.0,0.0,60,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Iowa State,3,23,Texas A&M,34,0.0,,1500.0,1500.0,0.0,1.0,31,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Western Michigan,33,26,Toledo,59,0.0,,1500.0,1500.0,0.0,1.0,26,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Kansas,31,26,Kansas State,28,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",22,Florida,21,20,LSU,24,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,1.0
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Utah State,23,26,North Texas,31,0.0,,1500.0,1500.0,0.0,1.0,8,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Rice,44,26,Southern Methodist,10,0.0,,1500.0,1500.0,1.0,0.0,34,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,New Mexico State,35,26,La.-Lafayette,32,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Vanderbilt,34,26,Rutgers,37,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Baylor,10,26,Missouri,30,0.0,,1500.0,1500.0,0.0,1.0,20,0.0,0.5
7.0,24.0,2004,"Sat. Oct. 9, 2004",26,Fresno State,21,26,Texas-El Paso,24,0.0,,1500.0,1500.0,0.0,1.0,3,0.0,0.5
7.0,24.0,2004,"Sun. Oct. 10, 2004",26,Hawaii,48,26,Nevada,26,0.0,,1500.0,1500.0,1.0,0.0,22,0.0,0.5
8.0,25.0,2004,"Wed. Oct. 13, 2004",26,Connecticut,19,17,West Virginia,31,0.0,,1500.0,1500.0,0.0,1.0,12,0.0,1.0
8.0,25.0,2004,"Thurs. Oct. 14, 2004",26,Miami ,41,18,Louisville,38,0.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.0
8.0,25.0,2004,"Fri. Oct. 15, 2004",26,UAB,41,26,Texas Christian,25,0.0,,1500.0,1500.0,1.0,0.0,16,0.0,0.5
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Kansas State,21,2,Oklahoma,31,0.0,,1500.0,1500.0,0.0,1.0,10,0.0,1.0
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Illinois,19,14,Michigan,30,0.0,,1500.0,1500.0,0.0,1.0,11,0.0,1.0
8.0,25.0,2004,"Sat. Oct. 16, 2004",22,Florida,52,26,Middle Tennessee,16,0.0,,1500.0,1500.0,1.0,0.0,36,0.0,1.0
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Navy,9,26,Notre Dame,27,0.0,,1500.0,1500.0,0.0,1.0,18,0.0,0.5
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Rutgers,16,26,Temple,6,0.0,,1500.0,1500.0,1.0,0.0,10,0.0,0.5
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Pittsburgh,20,26,Boston College,17,1.0,,1500.0,1500.0,1.0,0.0,3,0.0,0.5
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Georgia Tech,24,26,Duke,7,0.0,,1500.0,1500.0,1.0,0.0,17,0.0,0.5
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Toledo,31,26,Ohio,13,0.0,,1500.0,1500.0,1.0,0.0,18,0.0,0.5
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Michigan State,51,19,Minnesota,17,0.0,,1500.0,1500.0,1.0,0.0,34,0.0,0.0
8.0,25.0,2004,"Sat. Oct. 16, 2004",12,Georgia,33,26,Vanderbilt,3,0.0,,1500.0,1500.0,1.0,0.0,30,0.0,1.0
8.0,25.0,2004,"Sat. Oct. 16, 2004",26,Virginia Tech,62,26,Florida A&M,0,0.0,,1500.0,1500.0,1.0,0.0,62,0.0,0.5
